asset_id,asset_tag,asset_name,asset_category,grant_id,project_id,purchase_date,purchase_cost,currency,useful_life_years,depreciation_method,current_book_value,location_id,custodian_id,condition,verified_date,disposal_date,disposal_method,disposal_proceeds,donor_approval_ref
AST-0363,CDFT-0363,UPS Battery Backup,IT Equipment,GRT-2024-001,PRJ-2024-002,2024-01-13,542000.0,TZS,3,Straight Line,231861.74,LOC-MAN-003,STF-012,Good,2025-08-15,,,,DA-GRT-2024-001-363
AST-0364,CDFT-0364,Radio Set VHF,Communication,GRT-2024-001,PRJ-2024-001,2024-02-24,527000.0,TZS,5,Straight Line,358186.86,LOC-KIL-002,STF-025,Fair,2025-03-05,,,,DA-GRT-2024-001-364
AST-0365,CDFT-0365,Grain Storage Silo,Agricultural Equipment,GRT-2023-001,PRJ-2023-002,2024-03-13,2967000.0,TZS,10,Straight Line,2506414.37,LOC-MAN-001,STF-115,Fair,2025-04-07,,,,
AST-0366,CDFT-0366,Satellite Phone,Communication,GRT-2023-003,PRJ-2023-006,2021-02-08,1038000.0,TZS,3,Straight Line,0.0,LOC-MAN-004,STF-108,Good,2025-04-16,,,,DA-GRT-2023-003-366
AST-0367,CDFT-0367,Microscope,Medical Equipment,GRT-2023-002,PRJ-2023-012,2024-05-27,1509000.0,TZS,5,Straight Line,1102468.58,LOC-ARU-004,STF-111,Good,2025-07-25,,,,DA-GRT-2023-002-367
AST-0368,CDFT-0368,Conference Table,Furniture,GRT-2023-005,PRJ-2023-010,2021-02-19,1196000.0,TZS,5,Straight Line,92503.76,LOC-ARU-001,STF-012,Poor,2025-09-28,,,,
AST-0369,CDFT-0369,Dell Laptop Computer,IT Equipment,GRT-2024-001,PRJ-2024-001,2021-10-22,1879000.0,TZS,3,Straight Line,0.0,LOC-KIL-003,STF-040,Good,2025-05-11,,,,DA-GRT-2024-001-369
AST-0370,CDFT-0370,Satellite Phone,Communication,GRT-2023-003,PRJ-2023-013,2022-10-29,745000.0,TZS,3,Straight Line,18867.21,LOC-ARU-001,STF-050,Good,2025-01-14,,,,
AST-0371,CDFT-0371,HP Desktop Computer,IT Equipment,GRT-2024-001,PRJ-2024-002,2022-06-13,1380000.0,TZS,3,Straight Line,0.0,LOC-KIL-004,STF-097,Good,2025-03-03,,,,
AST-0372,CDFT-0372,UPS Battery Backup,IT Equipment,GRT-2024-004,PRJ-2024-006,2023-02-28,460000.0,TZS,3,Straight Line,62865.62,LOC-ARU-004,STF-071,Good,2025-05-18,,,,
AST-0373,CDFT-0373,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2023-004,PRJ-2023-008,2021-02-08,1951000.0,TZS,5,Straight Line,139147.3,LOC-MAN-001,STF-084,Good,2025-02-21,,,,DA-GRT-2023-004-373
AST-0374,CDFT-0374,Office Chair,Furniture,GRT-2024-003,PRJ-2024-005,2021-06-21,296000.0,TZS,5,Straight Line,42667.76,LOC-KIL-003,STF-048,Poor,2025-09-14,,,,
AST-0375,CDFT-0375,Canon Printer,IT Equipment,GRT-2023-002,PRJ-2023-012,2023-05-18,979000.0,TZS,3,Straight Line,204377.14,LOC-MAN-003,STF-022,Fair,2025-08-20,2025-04-20,Transferred to Government,,
AST-0376,CDFT-0376,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2023-004,PRJ-2023-009,2024-10-24,2215000.0,TZS,5,Straight Line,1800199.18,LOC-KIL-004,STF-075,Good,2025-06-29,,,,DA-GRT-2023-004-376
AST-0377,CDFT-0377,Office Chair,Furniture,GRT-2023-002,PRJ-2023-012,2024-02-28,230000.0,TZS,5,Straight Line,156828.2,LOC-MAN-004,STF-016,Good,2025-06-03,,,,DA-GRT-2023-002-377
AST-0378,CDFT-0378,Grain Storage Silo,Agricultural Equipment,GRT-2023-005,PRJ-2023-010,2022-03-08,3499000.0,TZS,10,Straight Line,2250759.89,LOC-ARU-002,STF-114,Fair,2025-09-16,,,,DA-GRT-2023-005-378
AST-0379,CDFT-0379,Conference Table,Furniture,GRT-2024-003,PRJ-2024-005,2022-07-14,1303000.0,TZS,5,Straight Line,464656.4,LOC-ARU-004,STF-077,Good,2025-06-14,,,,
AST-0380,CDFT-0380,Radio Set VHF,Communication,GRT-2023-001,PRJ-2023-001,2024-05-31,559000.0,TZS,5,Straight Line,409627.24,LOC-MAN-003,STF-023,Good,2025-01-03,,,,
AST-0381,CDFT-0381,Radio Set VHF,Communication,GRT-2024-002,PRJ-2024-004,2024-01-08,726000.0,TZS,5,Straight Line,474757.29,LOC-MAN-003,STF-057,Good,2025-02-09,,,,DA-GRT-2024-002-381
AST-0382,CDFT-0382,Steel Filing Cabinet,Furniture,GRT-2024-002,PRJ-2024-004,2024-05-16,470000.0,TZS,5,Straight Line,340548.94,LOC-MAN-004,STF-002,Good,2025-07-18,,,,
AST-0383,CDFT-0383,Steel Filing Cabinet,Furniture,GRT-2024-003,PRJ-2024-005,2021-01-20,464000.0,TZS,5,Straight Line,28265.57,LOC-MAN-003,STF-118,Good,2025-01-11,,,,DA-GRT-2024-003-383
AST-0384,CDFT-0384,Projector - Epson,IT Equipment,GRT-2023-003,PRJ-2023-013,2024-07-04,1009000.0,TZS,3,Straight Line,590942.96,LOC-ARU-004,STF-047,Good,2025-04-24,,,,
AST-0385,CDFT-0385,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2023-003,PRJ-2023-013,2022-03-05,2897000.0,TZS,5,Straight Line,825278.17,LOC-MAN-003,STF-051,Good,2025-04-11,,,,
AST-0386,CDFT-0386,Executive Office Desk,Furniture,GRT-2023-001,PRJ-2023-011,2021-12-16,686000.0,TZS,5,Straight Line,165748.12,LOC-MAN-002,STF-087,Fair,2025-04-10,,,,DA-GRT-2023-001-386
AST-0387,CDFT-0387,Generator,Office Equipment,GRT-2024-001,PRJ-2024-007,2021-09-20,3076000.0,TZS,5,Straight Line,596672.42,LOC-MAN-002,STF-110,Fair,2025-02-03,,,,
AST-0388,CDFT-0388,Irrigation Pump,Agricultural Equipment,GRT-2023-004,PRJ-2023-009,2022-01-28,1579000.0,TZS,5,Straight Line,418688.98,LOC-MAN-004,STF-087,Poor,2025-01-12,,,,
AST-0389,CDFT-0389,Executive Office Desk,Furniture,GRT-2024-003,PRJ-2024-005,2021-01-05,719000.0,TZS,5,Straight Line,37893.91,LOC-ARU-002,STF-056,Good,2025-01-27,,,,DA-GRT-2024-003-389
AST-0390,CDFT-0390,Weighing Scale,Medical Equipment,GRT-2024-004,PRJ-2024-006,2023-08-14,166000.0,TZS,5,Straight Line,95191.51,LOC-KIL-001,STF-114,Good,2025-07-05,,,,DA-GRT-2024-004-390
AST-0391,CDFT-0391,Toyota Hilux Double Cab,Vehicle,GRT-2023-005,PRJ-2023-010,2023-12-27,29602000.0,TZS,5,Straight Line,19163293.36,LOC-KIL-002,STF-113,Good,2025-06-11,2024-07-18,Transferred to Government,,
AST-0392,CDFT-0392,Toyota Land Cruiser 4x4,Vehicle,GRT-2023-004,PRJ-2023-008,2024-11-13,56053000.0,TZS,5,Straight Line,46169870.09,LOC-KIL-004,STF-022,Good,2025-02-08,,,,
AST-0393,CDFT-0393,Toyota Hiace Minibus,Vehicle,GRT-2023-002,PRJ-2023-004,2021-02-27,30288000.0,TZS,5,Straight Line,2475282.14,LOC-MAN-002,STF-103,Good,2025-08-10,,,,DA-GRT-2023-002-393
AST-0394,CDFT-0394,Conference Table,Furniture,GRT-2023-004,PRJ-2023-008,2021-08-09,1414000.0,TZS,5,Straight Line,241764.0,LOC-KIL-001,STF-106,Good,2025-05-03,,,,
AST-0395,CDFT-0395,UPS Battery Backup,IT Equipment,GRT-2023-003,PRJ-2023-013,2024-06-22,551000.0,TZS,3,Straight Line,316671.0,LOC-MAN-002,STF-016,Good,2025-02-18,,,,
AST-0396,CDFT-0396,Toyota Hilux Double Cab,Vehicle,GRT-2024-002,PRJ-2024-004,2022-10-04,38801000.0,TZS,5,Straight Line,15578827.24,LOC-KIL-001,STF-118,Poor,2025-02-03,,,,DA-GRT-2024-002-396
AST-0397,CDFT-0397,Toyota Hilux Double Cab,Vehicle,GRT-2023-005,PRJ-2023-010,2021-05-15,29941000.0,TZS,5,Straight Line,3709323.07,LOC-ARU-001,STF-109,Good,2025-01-29,,,,
AST-0398,CDFT-0398,Dell Laptop Computer,IT Equipment,GRT-2023-005,PRJ-2023-010,2022-04-23,1940000.0,TZS,3,Straight Line,0.0,LOC-ARU-004,STF-102,Poor,2025-01-06,,,,
AST-0399,CDFT-0399,Air Conditioner,Office Equipment,GRT-2024-001,PRJ-2024-002,2024-08-26,1294000.0,TZS,5,Straight Line,1009869.13,LOC-ARU-002,STF-076,Fair,2025-01-14,,,,
AST-0400,CDFT-0400,Dell Laptop Computer,IT Equipment,GRT-2022-003,PRJ-2023-003,2024-04-29,1450000.0,TZS,3,Straight Line,761886.84,LOC-KIL-003,STF-082,Poor,2025-04-10,,,,
AST-0401,CDFT-0401,Steel Filing Cabinet,Furniture,GRT-2023-003,PRJ-2023-013,2023-06-30,376000.0,TZS,5,Straight Line,206349.62,LOC-KIL-001,STF-008,Good,2025-05-05,,,,
AST-0402,CDFT-0402,Generator,Office Equipment,GRT-2024-002,PRJ-2024-003,2022-09-30,3486000.0,TZS,5,Straight Line,1392013.96,LOC-ARU-001,STF-078,Fair,2025-03-16,,,,
AST-0403,CDFT-0403,Steel Filing Cabinet,Furniture,GRT-2024-004,PRJ-2024-006,2024-04-16,470000.0,TZS,5,Straight Line,332828.2,LOC-MAN-001,STF-105,Fair,2025-03-16,,,,DA-GRT-2024-004-403
AST-0404,CDFT-0404,Toyota Hilux Double Cab,Vehicle,GRT-2021-001,PRJ-2023-007,2022-02-15,31678000.0,TZS,5,Straight Line,8711992.06,LOC-ARU-002,STF-025,Fair,2025-04-14,,,,DA-GRT-2021-001-404
AST-0405,CDFT-0405,Radio Set VHF,Communication,GRT-2024-003,PRJ-2024-005,2024-05-13,722000.0,TZS,5,Straight Line,521955.1,LOC-MAN-002,STF-043,Fair,2025-06-19,,,,DA-GRT-2024-003-405
AST-0406,CDFT-0406,Weighing Scale,Medical Equipment,GRT-2023-002,PRJ-2023-004,2023-07-20,171000.0,TZS,5,Straight Line,95717.86,LOC-KIL-001,STF-082,Poor,2025-01-22,,,,
AST-0407,CDFT-0407,UPS Battery Backup,IT Equipment,GRT-2021-001,PRJ-2023-007,2022-05-05,454000.0,TZS,3,Straight Line,0.0,LOC-ARU-003,STF-027,Good,2025-06-19,,,,
AST-0408,CDFT-0408,Toyota Land Cruiser 4x4,Vehicle,GRT-2022-003,PRJ-2023-003,2023-01-03,43347000.0,TZS,5,Straight Line,19564005.34,LOC-ARU-004,STF-025,Good,2025-02-28,,,,DA-GRT-2022-003-408
AST-0409,CDFT-0409,Steel Filing Cabinet,Furniture,GRT-2023-001,PRJ-2023-001,2022-02-12,312000.0,TZS,5,Straight Line,85292.81,LOC-ARU-001,STF-093,Good,2025-05-26,,,,
AST-0410,CDFT-0410,Grain Storage Silo,Agricultural Equipment,GRT-2021-001,PRJ-2023-007,2021-02-14,2550000.0,TZS,10,Straight Line,1370123.2,LOC-KIL-001,STF-107,Good,2025-05-15,,,,DA-GRT-2021-001-410
AST-0411,CDFT-0411,Blood Pressure Monitor,Medical Equipment,GRT-2023-002,PRJ-2023-004,2022-11-25,350000.0,TZS,5,Straight Line,150492.81,LOC-ARU-002,STF-104,Good,2025-06-06,,,,
AST-0412,CDFT-0412,Canon Printer,IT Equipment,GRT-2023-003,PRJ-2023-013,2023-06-08,1040000.0,TZS,3,Straight Line,237043.12,LOC-KIL-003,STF-102,Fair,2025-02-03,,,,
AST-0413,CDFT-0413,Grain Storage Silo,Agricultural Equipment,GRT-2024-002,PRJ-2024-003,2022-10-14,2717000.0,TZS,10,Straight Line,1911384.39,LOC-KIL-004,STF-118,Fair,2025-08-08,,,,
AST-0414,CDFT-0414,Air Conditioner,Office Equipment,GRT-2023-002,PRJ-2023-012,2022-08-26,1277000.0,TZS,5,Straight Line,485452.29,LOC-KIL-001,STF-081,Poor,2025-03-18,,,,DA-GRT-2023-002-414
AST-0415,CDFT-0415,HP Desktop Computer,IT Equipment,GRT-2024-001,PRJ-2024-007,2023-09-29,1656000.0,TZS,3,Straight Line,548221.77,LOC-MAN-003,STF-079,Good,2025-02-11,,,,
AST-0416,CDFT-0416,Irrigation Pump,Agricultural Equipment,GRT-2024-004,PRJ-2024-006,2023-02-06,1365000.0,TZS,5,Straight Line,641484.6,LOC-ARU-002,STF-092,Good,2025-09-23,,,,
AST-0417,CDFT-0417,Radio Set VHF,Communication,GRT-2023-001,PRJ-2023-011,2023-08-29,661000.0,TZS,5,Straight Line,384474.88,LOC-MAN-002,STF-084,Good,2025-07-25,,,,
AST-0418,CDFT-0418,UPS Battery Backup,IT Equipment,GRT-2024-003,PRJ-2024-005,2022-04-26,541000.0,TZS,3,Straight Line,0.0,LOC-ARU-003,STF-074,Good,2025-04-22,,,,
AST-0419,CDFT-0419,Steel Filing Cabinet,Furniture,GRT-2022-003,PRJ-2023-003,2021-10-03,348000.0,TZS,5,Straight Line,69981.11,LOC-MAN-001,STF-046,Poor,2025-02-13,,,,
AST-0420,CDFT-0420,Toyota Hilux Double Cab,Vehicle,GRT-2023-003,PRJ-2023-013,2022-11-20,32300000.0,TZS,5,Straight Line,13799904.18,LOC-ARU-003,STF-048,Good,2025-08-19,,,,DA-GRT-2023-003-420
AST-0421,CDFT-0421,Conference Table,Furniture,GRT-2023-001,PRJ-2023-001,2022-01-03,1107000.0,TZS,5,Straight Line,278379.06,LOC-KIL-002,STF-046,Good,2025-04-30,,,,DA-GRT-2023-001-421
AST-0422,CDFT-0422,Office Chair,Furniture,GRT-2024-004,PRJ-2024-006,2024-01-25,330000.0,TZS,5,Straight Line,218870.64,LOC-KIL-004,STF-013,Fair,2025-02-10,,,,
AST-0423,CDFT-0423,Steel Filing Cabinet,Furniture,GRT-2021-001,PRJ-2023-007,2022-11-15,311000.0,TZS,5,Straight Line,132020.67,LOC-MAN-004,STF-105,Good,2025-06-18,,,,DA-GRT-2021-001-423
AST-0424,CDFT-0424,Executive Office Desk,Furniture,GRT-2023-003,PRJ-2023-013,2021-10-10,576000.0,TZS,5,Straight Line,118038.6,LOC-ARU-002,STF-101,Poor,2025-05-14,2024-11-02,Transferred to Government,,DA-GRT-2023-003-424
AST-0425,CDFT-0425,Blood Pressure Monitor,Medical Equipment,GRT-2023-001,PRJ-2023-001,2023-08-25,374000.0,TZS,5,Straight Line,216720.33,LOC-KIL-003,STF-111,Fair,2025-09-20,,,,
AST-0426,CDFT-0426,UPS Battery Backup,IT Equipment,GRT-2021-001,PRJ-2023-007,2023-08-30,506000.0,TZS,3,Straight Line,153658.68,LOC-MAN-001,STF-097,Good,2025-09-22,,,,
AST-0427,CDFT-0427,Microscope,Medical Equipment,GRT-2022-003,PRJ-2023-003,2022-10-04,1716000.0,TZS,5,Straight Line,688983.98,LOC-MAN-004,STF-054,Poor,2025-04-07,,,,
AST-0428,CDFT-0428,Microscope,Medical Equipment,GRT-2023-001,PRJ-2023-001,2023-02-07,2131000.0,TZS,5,Straight Line,1002634.77,LOC-MAN-004,STF-002,Good,2025-03-07,,,,
AST-0429,CDFT-0429,Satellite Phone,Communication,GRT-2024-001,PRJ-2024-002,2022-04-07,999000.0,TZS,3,Straight Line,0.0,LOC-ARU-003,STF-098,Good,2025-08-06,,,,DA-GRT-2024-001-429
AST-0430,CDFT-0430,Grain Storage Silo,Agricultural Equipment,GRT-2024-001,PRJ-2024-007,2021-02-17,2618000.0,TZS,10,Straight Line,1408810.13,LOC-KIL-003,STF-043,Fair,2025-01-17,,,,
AST-0431,CDFT-0431,Air Conditioner,Office Equipment,GRT-2024-001,PRJ-2024-007,2023-03-12,1453000.0,TZS,5,Straight Line,709891.44,LOC-KIL-002,STF-069,Good,2025-04-15,,,,
AST-0432,CDFT-0432,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2024-001,PRJ-2024-007,2023-07-14,2037000.0,TZS,5,Straight Line,1133525.67,LOC-KIL-002,STF-087,Fair,2025-06-05,,,,
AST-0433,CDFT-0433,Toyota Hilux Double Cab,Vehicle,GRT-2023-003,PRJ-2023-013,2023-09-28,37501000.0,TZS,5,Straight Line,22428729.5,LOC-ARU-003,STF-037,Good,2025-04-06,,,,
AST-0434,CDFT-0434,Office Chair,Furniture,GRT-2022-003,PRJ-2023-003,2023-07-21,307000.0,TZS,5,Straight Line,172012.46,LOC-KIL-003,STF-042,Good,2025-07-08,,,,DA-GRT-2022-003-434
AST-0435,CDFT-0435,Weighing Scale,Medical Equipment,GRT-2023-002,PRJ-2023-004,2021-09-22,176000.0,TZS,5,Straight Line,34332.65,LOC-KIL-002,STF-050,Fair,2025-08-03,,,,DA-GRT-2023-002-435
AST-0436,CDFT-0436,Projector - Epson,IT Equipment,GRT-2021-001,PRJ-2023-007,2022-09-27,1030000.0,TZS,3,Straight Line,0.0,LOC-MAN-002,STF-040,Good,2025-09-01,,,,
AST-0437,CDFT-0437,Irrigation Pump,Agricultural Equipment,GRT-2024-003,PRJ-2024-005,2022-07-19,1572000.0,TZS,5,Straight Line,564887.06,LOC-ARU-004,STF-009,Good,2025-01-04,,,,DA-GRT-2024-003-437
AST-0438,CDFT-0438,Air Conditioner,Office Equipment,GRT-2024-004,PRJ-2024-006,2022-11-05,1396000.0,TZS,5,Straight Line,584963.18,LOC-MAN-002,STF-006,Fair,2025-09-09,,,,DA-GRT-2024-004-438
AST-0439,CDFT-0439,Office Chair,Furniture,GRT-2024-003,PRJ-2024-005,2022-12-12,305000.0,TZS,5,Straight Line,133982.89,LOC-KIL-003,STF-054,Fair,2025-06-02,,,,
AST-0440,CDFT-0440,Air Conditioner,Office Equipment,GRT-2024-003,PRJ-2024-005,2023-02-27,1356000.0,TZS,5,Straight Line,652847.64,LOC-KIL-002,STF-051,Fair,2025-04-04,,,,DA-GRT-2024-003-440
AST-0441,CDFT-0441,Toyota Hilux Double Cab,Vehicle,GRT-2023-003,PRJ-2023-006,2022-07-15,29052000.0,TZS,5,Straight Line,10375998.36,LOC-KIL-002,STF-090,Fair,2025-05-30,,,,DA-GRT-2023-003-441
AST-0442,CDFT-0442,Projector - Epson,IT Equipment,GRT-2023-005,PRJ-2023-010,2025-04-10,1451000.0,TZS,3,Straight Line,1220587.95,LOC-KIL-002,STF-097,Fair,2025-03-04,,,,
AST-0443,CDFT-0443,Conference Table,Furniture,GRT-2023-003,PRJ-2023-006,2022-06-02,1181000.0,TZS,5,Straight Line,393990.01,LOC-MAN-003,STF-096,Good,2025-09-17,2024-01-28,Sold,165000.0,
AST-0444,CDFT-0444,Conference Table,Furniture,GRT-2021-001,PRJ-2023-007,2023-03-24,1363000.0,TZS,5,Straight Line,674876.25,LOC-MAN-004,STF-118,Good,2025-01-06,,,,
AST-0445,CDFT-0445,Satellite Phone,Communication,GRT-2023-001,PRJ-2023-011,2023-08-03,966000.0,TZS,3,Straight Line,269545.52,LOC-KIL-004,STF-092,Good,2025-02-12,,,,DA-GRT-2023-001-445
AST-0446,CDFT-0446,HP Desktop Computer,IT Equipment,GRT-2023-004,PRJ-2023-009,2021-11-27,1417000.0,TZS,3,Straight Line,0.0,LOC-KIL-003,STF-038,Good,2025-01-10,,,,
AST-0447,CDFT-0447,Blood Pressure Monitor,Medical Equipment,GRT-2023-001,PRJ-2023-001,2024-10-19,280000.0,TZS,5,Straight Line,226798.08,LOC-KIL-003,STF-028,Good,2025-03-20,,,,DA-GRT-2023-001-447
AST-0448,CDFT-0448,Satellite Phone,Communication,GRT-2024-003,PRJ-2024-005,2024-11-27,884000.0,TZS,3,Straight Line,635519.96,LOC-MAN-004,STF-085,Good,2025-09-25,,,,DA-GRT-2024-003-448
AST-0449,CDFT-0449,Blood Pressure Monitor,Medical Equipment,GRT-2024-003,PRJ-2024-005,2021-04-18,355000.0,TZS,5,Straight Line,38731.69,LOC-KIL-004,STF-048,Fair,2025-01-03,2025-01-21,Written Off,,DA-GRT-2024-003-449
AST-0450,CDFT-0450,Projector - Epson,IT Equipment,GRT-2023-005,PRJ-2023-010,2021-02-27,1009000.0,TZS,3,Straight Line,0.0,LOC-MAN-003,STF-086,Good,2025-06-22,,,,
AST-0451,CDFT-0451,Dell Laptop Computer,IT Equipment,GRT-2023-003,PRJ-2023-006,2025-01-22,2086000.0,TZS,3,Straight Line,1606262.83,LOC-KIL-002,STF-105,Good,2025-01-23,,,,
AST-0452,CDFT-0452,Grain Storage Silo,Agricultural Equipment,GRT-2023-003,PRJ-2023-013,2022-03-01,3030000.0,TZS,10,Straight Line,1943264.89,LOC-KIL-002,STF-030,Fair,2025-07-22,,,,
AST-0453,CDFT-0453,Steel Filing Cabinet,Furniture,GRT-2023-001,PRJ-2023-001,2023-04-04,359000.0,TZS,5,Straight Line,179917.73,LOC-KIL-004,STF-009,Fair,2025-06-11,2024-08-05,Donated,,DA-GRT-2023-001-453
AST-0454,CDFT-0454,Executive Office Desk,Furniture,GRT-2024-002,PRJ-2024-003,2021-03-31,710000.0,TZS,5,Straight Line,70465.43,LOC-MAN-002,STF-064,Good,2025-04-22,,,,DA-GRT-2024-002-454
AST-0455,CDFT-0455,Dell Laptop Computer,IT Equipment,GRT-2024-001,PRJ-2024-007,2021-12-18,2017000.0,TZS,3,Straight Line,0.0,LOC-MAN-003,STF-090,Good,2025-02-18,,,,
AST-0456,CDFT-0456,Radio Set VHF,Communication,GRT-2023-003,PRJ-2023-006,2024-07-25,559000.0,TZS,5,Straight Line,426462.29,LOC-MAN-003,STF-062,Poor,2025-06-12,,,,
AST-0457,CDFT-0457,Toyota Land Cruiser 4x4,Vehicle,GRT-2024-001,PRJ-2024-007,2023-07-09,48323000.0,TZS,5,Straight Line,26757910.34,LOC-KIL-004,STF-065,Good,2025-09-19,,,,
AST-0458,CDFT-0458,Toyota Land Cruiser 4x4,Vehicle,GRT-2023-003,PRJ-2023-013,2025-04-04,40710000.0,TZS,5,Straight Line,36697515.4,LOC-ARU-003,STF-097,Good,2025-06-08,,,,
AST-0459,CDFT-0459,Toyota Hiace Minibus,Vehicle,GRT-2024-002,PRJ-2024-003,2023-10-19,23155000.0,TZS,5,Straight Line,14114882.27,LOC-KIL-004,STF-083,Good,2025-04-14,,,,
AST-0460,CDFT-0460,Air Conditioner,Office Equipment,GRT-2024-003,PRJ-2024-005,2025-02-22,1494000.0,TZS,5,Straight Line,1313206.57,LOC-MAN-003,STF-101,Good,2025-03-10,,,,DA-GRT-2024-003-460
AST-0461,CDFT-0461,Irrigation Pump,Agricultural Equipment,GRT-2023-005,PRJ-2023-010,2024-08-20,1619000.0,TZS,5,Straight Line,1258187.95,LOC-KIL-004,STF-109,Poor,2025-05-28,,,,DA-GRT-2023-005-461
AST-0462,CDFT-0462,Conference Table,Furniture,GRT-2023-002,PRJ-2023-012,2021-04-21,1091000.0,TZS,5,Straight Line,120823.96,LOC-MAN-004,STF-093,Fair,2025-05-08,,,,
AST-0463,CDFT-0463,Blood Pressure Monitor,Medical Equipment,GRT-2023-003,PRJ-2023-006,2023-06-25,331000.0,TZS,5,Straight Line,180747.3,LOC-ARU-004,STF-009,Fair,2025-01-04,,,,DA-GRT-2023-003-463
AST-0464,CDFT-0464,Toyota Hilux Double Cab,Vehicle,GRT-2022-004,PRJ-2023-005,2022-02-23,34735000.0,TZS,5,Straight Line,9704878.17,LOC-MAN-001,STF-107,Good,2025-02-16,,,,DA-GRT-2022-004-464
AST-0465,CDFT-0465,Projector - Epson,IT Equipment,GRT-2022-003,PRJ-2023-003,2023-05-23,1088000.0,TZS,3,Straight Line,232096.74,LOC-MAN-004,STF-026,Fair,2025-08-28,,,,
AST-0466,CDFT-0466,Canon Printer,IT Equipment,GRT-2024-001,PRJ-2024-001,2022-08-08,912000.0,TZS,3,Straight Line,0.0,LOC-KIL-004,STF-035,Fair,2025-08-18,,,,DA-GRT-2024-001-466
AST-0467,CDFT-0467,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2024-002,PRJ-2024-003,2023-03-27,2006000.0,TZS,5,Straight Line,996546.75,LOC-ARU-003,STF-065,Good,2025-03-27,,,,DA-GRT-2024-002-467
AST-0468,CDFT-0468,Weighing Scale,Medical Equipment,GRT-2023-001,PRJ-2023-011,2021-02-10,206000.0,TZS,5,Straight Line,14917.73,LOC-KIL-002,STF-098,Poor,2025-07-15,,,,DA-GRT-2023-001-468
AST-0469,CDFT-0469,Office Chair,Furniture,GRT-2022-004,PRJ-2023-005,2024-02-07,299000.0,TZS,5,Straight Line,200438.47,LOC-ARU-004,STF-040,Fair,2025-03-31,,,,
AST-0470,CDFT-0470,Blood Pressure Monitor,Medical Equipment,GRT-2023-001,PRJ-2023-011,2021-05-28,337000.0,TZS,5,Straight Line,44149.08,LOC-KIL-004,STF-020,Good,2025-03-11,,,,DA-GRT-2023-001-470
AST-0471,CDFT-0471,Toyota Land Cruiser 4x4,Vehicle,GRT-2024-004,PRJ-2024-006,2025-02-04,36260000.0,TZS,5,Straight Line,31514680.36,LOC-ARU-003,STF-051,Fair,2025-07-11,,,,DA-GRT-2024-004-471
AST-0472,CDFT-0472,Steel Filing Cabinet,Furniture,GRT-2024-001,PRJ-2024-001,2024-08-05,370000.0,TZS,5,Straight Line,284502.4,LOC-KIL-001,STF-118,Fair,2025-02-06,,,,
AST-0473,CDFT-0473,Generator,Office Equipment,GRT-2023-005,PRJ-2023-010,2022-06-07,3056000.0,TZS,5,Straight Line,1027870.23,LOC-ARU-004,STF-082,Poor,2025-06-28,,,,DA-GRT-2023-005-473
AST-0474,CDFT-0474,Radio Set VHF,Communication,GRT-2024-002,PRJ-2024-004,2023-05-19,537000.0,TZS,5,Straight Line,282356.88,LOC-KIL-001,STF-118,Fair,2025-05-07,,,,DA-GRT-2024-002-474
AST-0475,CDFT-0475,Water Dispenser,Office Equipment,GRT-2023-001,PRJ-2023-001,2024-11-29,391000.0,TZS,3,Straight Line,281809.03,LOC-ARU-004,STF-088,Fair,2025-03-17,,,,
AST-0476,CDFT-0476,UPS Battery Backup,IT Equipment,GRT-2023-003,PRJ-2023-006,2021-01-26,482000.0,TZS,3,Straight Line,0.0,LOC-ARU-003,STF-051,Good,2025-02-17,,,,DA-GRT-2023-003-476
AST-0477,CDFT-0477,Toyota Hiace Minibus,Vehicle,GRT-2021-001,PRJ-2023-007,2023-05-17,28934000.0,TZS,5,Straight Line,15181933.2,LOC-ARU-001,STF-065,Good,2025-08-07,,,,DA-GRT-2021-001-477
AST-0478,CDFT-0478,Satellite Phone,Communication,GRT-2024-001,PRJ-2024-007,2022-09-23,1019000.0,TZS,3,Straight Line,0.0,LOC-MAN-004,STF-112,Fair,2025-07-30,,,,
AST-0479,CDFT-0479,Water Dispenser,Office Equipment,GRT-2024-002,PRJ-2024-003,2021-10-20,370000.0,TZS,3,Straight Line,0.0,LOC-ARU-003,STF-090,Good,2025-04-18,,,,
AST-0480,CDFT-0480,Canon Printer,IT Equipment,GRT-2023-001,PRJ-2023-001,2021-07-18,992000.0,TZS,3,Straight Line,0.0,LOC-MAN-003,STF-037,Good,2025-08-02,,,,DA-GRT-2023-001-480
AST-0481,CDFT-0481,Canon Printer,IT Equipment,GRT-2023-003,PRJ-2023-006,2024-12-12,747000.0,TZS,3,Straight Line,547254.62,LOC-MAN-001,STF-015,Good,2025-04-12,,,,
AST-0482,CDFT-0482,Projector - Epson,IT Equipment,GRT-2023-001,PRJ-2023-002,2025-03-16,1060000.0,TZS,3,Straight Line,867492.58,LOC-ARU-003,STF-057,Good,2025-04-09,,,,DA-GRT-2023-001-482
