allocation_id,grant_id,project_id,budget_line_id,activity_id,period_id,original_amount,revised_amount,currency,version,virement_reference,approved_by,approval_date,notes
BGA-0602,GRT-2024-001,PRJ-2024-002,BDL-0098,ACT-0044,FP-2025-02,10769.53,10769.53,USD,1,,,,
BGA-0603,GRT-2024-001,PRJ-2024-002,BDL-0098,ACT-0043,FP-2025-03,10653.45,10653.45,USD,1,,,,
BGA-0604,GRT-2024-001,PRJ-2024-002,BDL-0098,ACT-0044,FP-2025-04,13644.63,13644.63,USD,1,,,,
BGA-0605,GRT-2024-001,PRJ-2024-002,BDL-0098,ACT-0043,FP-2025-05,16210.84,16210.84,USD,1,,,,
BGA-0606,GRT-2024-001,PRJ-2024-002,BDL-0098,ACT-0042,FP-2025-06,17529.85,17529.85,USD,1,,,,
BGA-0607,GRT-2024-001,PRJ-2024-002,BDL-0098,ACT-0044,FP-2025-07,15107.58,15107.58,USD,1,,,,
BGA-0608,GRT-2024-001,PRJ-2024-002,BDL-0098,ACT-0044,FP-2025-08,16455.13,16455.13,USD,1,,,,
BGA-0609,GRT-2024-001,PRJ-2024-002,BDL-0098,ACT-0042,FP-2025-09,15367.99,15367.99,USD,1,,,,
BGA-0610,GRT-2024-001,PRJ-2024-002,BDL-0098,ACT-0042,FP-2025-10,10497.18,10497.18,USD,1,,,,
BGA-0611,GRT-2024-001,PRJ-2024-002,BDL-0098,ACT-0042,FP-2025-11,10504.33,10504.33,USD,1,,,,
BGA-0612,GRT-2024-001,PRJ-2024-002,BDL-0098,ACT-0044,FP-2025-12,12183.84,12183.84,USD,1,,,,
BGA-0613,GRT-2024-001,PRJ-2024-002,BDL-0092,ACT-0043,FP-2025-01,1916.82,1916.82,USD,1,,,,
BGA-0614,GRT-2024-001,PRJ-2024-002,BDL-0092,ACT-0045,FP-2025-02,1697.79,1697.79,USD,1,,,,
BGA-0615,GRT-2024-001,PRJ-2024-002,BDL-0092,ACT-0045,FP-2025-03,2372.84,2372.84,USD,1,,,,
BGA-0616,GRT-2024-001,PRJ-2024-002,BDL-0092,ACT-0043,FP-2025-04,2383.42,2383.42,USD,1,,,,
BGA-0617,GRT-2024-001,PRJ-2024-002,BDL-0092,ACT-0043,FP-2025-05,3090.39,3090.39,USD,1,,,,
BGA-0618,GRT-2024-001,PRJ-2024-002,BDL-0092,ACT-0045,FP-2025-06,2572.69,2491.35,USD,2,VIR-2025-049,STF-001,2025-05-28,Quarterly reallocation
BGA-0619,GRT-2024-001,PRJ-2024-002,BDL-0092,ACT-0042,FP-2025-07,3513.49,3513.49,USD,1,,,,
BGA-0620,GRT-2024-001,PRJ-2024-002,BDL-0092,ACT-0045,FP-2025-08,2706.35,2706.35,USD,1,,,,
BGA-0621,GRT-2024-001,PRJ-2024-002,BDL-0092,ACT-0045,FP-2025-09,3054.57,3054.57,USD,1,,,,
BGA-0622,GRT-2024-001,PRJ-2024-002,BDL-0092,ACT-0044,FP-2025-10,1592.38,1592.38,USD,1,,,,
BGA-0623,GRT-2024-001,PRJ-2024-002,BDL-0092,ACT-0043,FP-2025-11,2343.35,2343.35,USD,1,,,,
BGA-0624,GRT-2024-001,PRJ-2024-002,BDL-0092,ACT-0043,FP-2025-12,1602.91,1533.29,USD,2,VIR-2025-023,STF-002,2025-02-03,Quarterly reallocation
BGA-0625,GRT-2024-001,PRJ-2024-002,BDL-0087,ACT-0044,FP-2025-01,5468.9,5468.9,USD,1,,,,
BGA-0626,GRT-2024-001,PRJ-2024-002,BDL-0087,ACT-0044,FP-2025-02,5636.17,5636.17,USD,1,,,,
BGA-0627,GRT-2024-001,PRJ-2024-002,BDL-0087,ACT-0044,FP-2025-03,7668.61,7668.61,USD,1,,,,
BGA-0628,GRT-2024-001,PRJ-2024-002,BDL-0087,ACT-0043,FP-2025-04,8861.56,8861.56,USD,1,,,,
BGA-0629,GRT-2024-001,PRJ-2024-002,BDL-0087,ACT-0044,FP-2025-05,8530.45,8530.45,USD,1,,,,
BGA-0630,GRT-2024-001,PRJ-2024-002,BDL-0087,ACT-0045,FP-2025-06,10013.83,10013.83,USD,1,,,,
BGA-0631,GRT-2024-001,PRJ-2024-002,BDL-0087,ACT-0043,FP-2025-07,8402.42,8402.42,USD,1,,,,
BGA-0632,GRT-2024-001,PRJ-2024-002,BDL-0087,ACT-0043,FP-2025-08,9201.68,8564.84,USD,2,VIR-2025-046,STF-003,2025-07-22,Quarterly reallocation
BGA-0633,GRT-2024-001,PRJ-2024-002,BDL-0087,ACT-0044,FP-2025-09,8478.32,8478.32,USD,1,,,,
BGA-0634,GRT-2024-001,PRJ-2024-002,BDL-0087,ACT-0042,FP-2025-10,7207.7,7207.7,USD,1,,,,
BGA-0635,GRT-2024-001,PRJ-2024-002,BDL-0087,ACT-0042,FP-2025-11,6923.48,6923.48,USD,1,,,,
BGA-0636,GRT-2024-001,PRJ-2024-002,BDL-0087,ACT-0045,FP-2025-12,5327.22,5327.22,USD,1,,,,
BGA-0637,GRT-2024-001,PRJ-2024-002,BDL-0089,ACT-0045,FP-2025-01,4441.48,4441.48,USD,1,,,,
BGA-0638,GRT-2024-001,PRJ-2024-002,BDL-0089,ACT-0042,FP-2025-02,5041.6,5041.6,USD,1,,,,
BGA-0639,GRT-2024-001,PRJ-2024-002,BDL-0089,ACT-0044,FP-2025-03,4293.81,4293.81,USD,1,,,,
BGA-0640,GRT-2024-001,PRJ-2024-002,BDL-0089,ACT-0045,FP-2025-04,6851.69,6851.69,USD,1,,,,
BGA-0641,GRT-2024-001,PRJ-2024-002,BDL-0089,ACT-0042,FP-2025-05,7394.68,7394.68,USD,1,,,,
BGA-0642,GRT-2024-001,PRJ-2024-002,BDL-0089,ACT-0045,FP-2025-06,5963.25,5963.25,USD,1,,,,
BGA-0643,GRT-2024-001,PRJ-2024-002,BDL-0089,ACT-0044,FP-2025-07,6564.17,6564.17,USD,1,,,,
BGA-0644,GRT-2024-001,PRJ-2024-002,BDL-0089,ACT-0044,FP-2025-08,8453.59,8453.59,USD,1,,,,
BGA-0645,GRT-2024-001,PRJ-2024-002,BDL-0089,ACT-0042,FP-2025-09,8071.25,8071.25,USD,1,,,,
BGA-0646,GRT-2024-001,PRJ-2024-002,BDL-0089,ACT-0045,FP-2025-10,4754.75,4754.75,USD,1,,,,
BGA-0647,GRT-2024-001,PRJ-2024-002,BDL-0089,ACT-0042,FP-2025-11,4348.84,4899.93,USD,2,VIR-2025-037,STF-003,2025-05-07,Quarterly reallocation
BGA-0648,GRT-2024-001,PRJ-2024-002,BDL-0089,ACT-0042,FP-2025-12,4010.24,4334.63,USD,2,VIR-2025-007,STF-002,2025-06-14,Quarterly reallocation
BGA-0649,GRT-2024-001,PRJ-2024-002,BDL-0096,ACT-0044,FP-2025-01,1381.28,1381.28,USD,1,,,,
BGA-0650,GRT-2024-001,PRJ-2024-002,BDL-0096,ACT-0043,FP-2025-02,1401.69,1567.84,USD,2,VIR-2025-019,STF-002,2025-07-25,Quarterly reallocation
BGA-0651,GRT-2024-001,PRJ-2024-002,BDL-0096,ACT-0042,FP-2025-03,1657.15,1657.15,USD,1,,,,
BGA-0652,GRT-2024-001,PRJ-2024-002,BDL-0096,ACT-0042,FP-2025-04,1815.78,1815.78,USD,1,,,,
BGA-0653,GRT-2024-001,PRJ-2024-002,BDL-0096,ACT-0043,FP-2025-05,1741.83,1741.83,USD,1,,,,
BGA-0654,GRT-2024-001,PRJ-2024-002,BDL-0096,ACT-0044,FP-2025-06,2018.3,2018.3,USD,1,,,,
BGA-0655,GRT-2024-001,PRJ-2024-002,BDL-0096,ACT-0044,FP-2025-07,2851.25,2696.48,USD,2,VIR-2025-026,STF-002,2025-04-27,Quarterly reallocation
BGA-0656,GRT-2024-001,PRJ-2024-002,BDL-0096,ACT-0045,FP-2025-08,2250.34,2250.34,USD,1,,,,
BGA-0657,GRT-2024-001,PRJ-2024-002,BDL-0096,ACT-0043,FP-2025-09,2773.41,2773.41,USD,1,,,,
BGA-0658,GRT-2024-001,PRJ-2024-002,BDL-0096,ACT-0042,FP-2025-10,1308.17,1308.17,USD,1,,,,
BGA-0659,GRT-2024-001,PRJ-2024-002,BDL-0096,ACT-0042,FP-2025-11,1845.85,1845.85,USD,1,,,,
BGA-0660,GRT-2024-001,PRJ-2024-002,BDL-0096,ACT-0045,FP-2025-12,1495.73,1495.73,USD,1,,,,
BGA-0661,GRT-2024-002,PRJ-2024-003,BDL-0159,ACT-0047,FP-2025-01,3981.31,3981.31,USD,1,,,,
BGA-0662,GRT-2024-002,PRJ-2024-003,BDL-0159,ACT-0048,FP-2025-02,3913.34,3829.44,USD,2,VIR-2025-046,STF-003,2025-05-15,Quarterly reallocation
BGA-0663,GRT-2024-002,PRJ-2024-003,BDL-0159,ACT-0048,FP-2025-03,4437.39,4437.39,USD,1,,,,
BGA-0664,GRT-2024-002,PRJ-2024-003,BDL-0159,ACT-0047,FP-2025-04,4992.24,4992.24,USD,1,,,,
BGA-0665,GRT-2024-002,PRJ-2024-003,BDL-0159,ACT-0048,FP-2025-05,5654.69,5654.69,USD,1,,,,
BGA-0666,GRT-2024-002,PRJ-2024-003,BDL-0159,ACT-0046,FP-2025-06,4703.25,4703.25,USD,1,,,,
BGA-0667,GRT-2024-002,PRJ-2024-003,BDL-0159,ACT-0048,FP-2025-07,6367.15,6367.15,USD,1,,,,
BGA-0668,GRT-2024-002,PRJ-2024-003,BDL-0159,ACT-0048,FP-2025-08,6118.17,6118.17,USD,1,,,,
BGA-0669,GRT-2024-002,PRJ-2024-003,BDL-0159,ACT-0046,FP-2025-09,7419.31,7419.31,USD,1,,,,
BGA-0670,GRT-2024-002,PRJ-2024-003,BDL-0159,ACT-0047,FP-2025-10,4238.37,4238.37,USD,1,,,,
BGA-0671,GRT-2024-002,PRJ-2024-003,BDL-0159,ACT-0046,FP-2025-11,4572.63,4572.63,USD,1,,,,
BGA-0672,GRT-2024-002,PRJ-2024-003,BDL-0159,ACT-0047,FP-2025-12,4411.58,4411.58,USD,1,,,,
BGA-0673,GRT-2024-002,PRJ-2024-003,BDL-0166,ACT-0046,FP-2025-01,1569.22,1628.26,USD,2,VIR-2025-025,STF-002,2025-07-29,Quarterly reallocation
BGA-0674,GRT-2024-002,PRJ-2024-003,BDL-0166,ACT-0048,FP-2025-02,1180.82,1180.82,USD,1,,,,
BGA-0675,GRT-2024-002,PRJ-2024-003,BDL-0166,ACT-0047,FP-2025-03,1293.41,1293.41,USD,1,,,,
BGA-0676,GRT-2024-002,PRJ-2024-003,BDL-0166,ACT-0048,FP-2025-04,1713.11,1713.11,USD,1,,,,
BGA-0677,GRT-2024-002,PRJ-2024-003,BDL-0166,ACT-0047,FP-2025-05,1962.61,1962.61,USD,1,,,,
BGA-0678,GRT-2024-002,PRJ-2024-003,BDL-0166,ACT-0046,FP-2025-06,1505.83,1505.83,USD,1,,,,
BGA-0679,GRT-2024-002,PRJ-2024-003,BDL-0166,ACT-0048,FP-2025-07,2359.98,2359.98,USD,1,,,,
BGA-0680,GRT-2024-002,PRJ-2024-003,BDL-0166,ACT-0046,FP-2025-08,1948.15,1948.15,USD,1,,,,
BGA-0681,GRT-2024-002,PRJ-2024-003,BDL-0166,ACT-0047,FP-2025-09,2244.01,2244.01,USD,1,,,,
BGA-0682,GRT-2024-002,PRJ-2024-003,BDL-0166,ACT-0046,FP-2025-10,1248.63,1387.33,USD,2,VIR-2025-022,STF-003,2025-07-16,Quarterly reallocation
BGA-0683,GRT-2024-002,PRJ-2024-003,BDL-0166,ACT-0048,FP-2025-11,1384.1,1384.1,USD,1,,,,
BGA-0684,GRT-2024-002,PRJ-2024-003,BDL-0166,ACT-0046,FP-2025-12,1248.6,1248.6,USD,1,,,,
BGA-0685,GRT-2024-002,PRJ-2024-003,BDL-0165,ACT-0047,FP-2025-01,1480.03,1480.03,USD,1,,,,
BGA-0686,GRT-2024-002,PRJ-2024-003,BDL-0165,ACT-0047,FP-2025-02,1263.24,1263.24,USD,1,,,,
BGA-0687,GRT-2024-002,PRJ-2024-003,BDL-0165,ACT-0046,FP-2025-03,1366.52,1366.52,USD,1,,,,
BGA-0688,GRT-2024-002,PRJ-2024-003,BDL-0165,ACT-0046,FP-2025-04,1536.23,1536.23,USD,1,,,,
BGA-0689,GRT-2024-002,PRJ-2024-003,BDL-0165,ACT-0047,FP-2025-05,2118.99,2118.99,USD,1,,,,
BGA-0690,GRT-2024-002,PRJ-2024-003,BDL-0165,ACT-0046,FP-2025-06,1582.17,1582.17,USD,1,,,,
BGA-0691,GRT-2024-002,PRJ-2024-003,BDL-0165,ACT-0046,FP-2025-07,1820.03,1820.03,USD,1,,,,
BGA-0692,GRT-2024-002,PRJ-2024-003,BDL-0165,ACT-0048,FP-2025-08,2108.64,2108.64,USD,1,,,,
BGA-0693,GRT-2024-002,PRJ-2024-003,BDL-0165,ACT-0046,FP-2025-09,2006.42,2006.42,USD,1,,,,
BGA-0694,GRT-2024-002,PRJ-2024-003,BDL-0165,ACT-0048,FP-2025-10,1569.77,1569.77,USD,1,,,,
BGA-0695,GRT-2024-002,PRJ-2024-003,BDL-0165,ACT-0047,FP-2025-11,1138.84,1138.84,USD,1,,,,
BGA-0696,GRT-2024-002,PRJ-2024-003,BDL-0165,ACT-0046,FP-2025-12,1425.93,1425.93,USD,1,,,,
BGA-0697,GRT-2024-002,PRJ-2024-003,BDL-0154,ACT-0048,FP-2025-01,958.24,874.05,USD,2,VIR-2025-028,STF-003,2025-05-04,Quarterly reallocation
BGA-0698,GRT-2024-002,PRJ-2024-003,BDL-0154,ACT-0046,FP-2025-02,945.48,945.48,USD,1,,,,
BGA-0699,GRT-2024-002,PRJ-2024-003,BDL-0154,ACT-0046,FP-2025-03,870.29,870.29,USD,1,,,,
BGA-0700,GRT-2024-002,PRJ-2024-003,BDL-0154,ACT-0048,FP-2025-04,952.14,952.14,USD,1,,,,
BGA-0701,GRT-2024-002,PRJ-2024-003,BDL-0154,ACT-0047,FP-2025-05,1304.81,1304.81,USD,1,,,,
BGA-0702,GRT-2024-002,PRJ-2024-003,BDL-0154,ACT-0048,FP-2025-06,1094.77,1094.77,USD,1,,,,
BGA-0703,GRT-2024-002,PRJ-2024-003,BDL-0154,ACT-0047,FP-2025-07,1428.97,1428.97,USD,1,,,,
BGA-0704,GRT-2024-002,PRJ-2024-003,BDL-0154,ACT-0046,FP-2025-08,1536.62,1536.62,USD,1,,,,
BGA-0705,GRT-2024-002,PRJ-2024-003,BDL-0154,ACT-0048,FP-2025-09,1106.07,1106.07,USD,1,,,,
BGA-0706,GRT-2024-002,PRJ-2024-003,BDL-0154,ACT-0048,FP-2025-10,812.25,812.25,USD,1,,,,
BGA-0707,GRT-2024-002,PRJ-2024-003,BDL-0154,ACT-0048,FP-2025-11,924.9,924.9,USD,1,,,,
BGA-0708,GRT-2024-002,PRJ-2024-003,BDL-0154,ACT-0048,FP-2025-12,851.14,851.14,USD,1,,,,
BGA-0709,GRT-2024-002,PRJ-2024-003,BDL-0158,ACT-0048,FP-2025-01,3433.16,3433.16,USD,1,,,,
BGA-0710,GRT-2024-002,PRJ-2024-003,BDL-0158,ACT-0046,FP-2025-02,2697.41,2697.41,USD,1,,,,
BGA-0711,GRT-2024-002,PRJ-2024-003,BDL-0158,ACT-0047,FP-2025-03,3166.93,3166.93,USD,1,,,,
BGA-0712,GRT-2024-002,PRJ-2024-003,BDL-0158,ACT-0048,FP-2025-04,4799.28,4799.28,USD,1,,,,
BGA-0713,GRT-2024-002,PRJ-2024-003,BDL-0158,ACT-0048,FP-2025-05,4392.04,4392.04,USD,1,,,,
BGA-0714,GRT-2024-002,PRJ-2024-003,BDL-0158,ACT-0048,FP-2025-06,4798.87,4798.87,USD,1,,,,
BGA-0715,GRT-2024-002,PRJ-2024-003,BDL-0158,ACT-0046,FP-2025-07,4625.99,4625.99,USD,1,,,,
BGA-0716,GRT-2024-002,PRJ-2024-003,BDL-0158,ACT-0046,FP-2025-08,5105.2,4662.41,USD,2,VIR-2025-004,STF-001,2025-03-10,Quarterly reallocation
BGA-0717,GRT-2024-002,PRJ-2024-003,BDL-0158,ACT-0047,FP-2025-09,5565.5,5565.5,USD,1,,,,
BGA-0718,GRT-2024-002,PRJ-2024-003,BDL-0158,ACT-0046,FP-2025-10,3393.96,3393.96,USD,1,,,,
BGA-0719,GRT-2024-002,PRJ-2024-003,BDL-0158,ACT-0048,FP-2025-11,3403.07,3403.07,USD,1,,,,
BGA-0720,GRT-2024-002,PRJ-2024-003,BDL-0158,ACT-0046,FP-2025-12,2570.46,2570.46,USD,1,,,,
BGA-0721,GRT-2024-002,PRJ-2024-004,BDL-0173,ACT-0051,FP-2025-01,935.77,935.77,USD,1,,,,
BGA-0722,GRT-2024-002,PRJ-2024-004,BDL-0173,ACT-0052,FP-2025-02,1003.6,1000.48,USD,2,VIR-2025-044,STF-002,2025-05-22,Quarterly reallocation
BGA-0723,GRT-2024-002,PRJ-2024-004,BDL-0173,ACT-0050,FP-2025-03,765.41,765.41,USD,1,,,,
BGA-0724,GRT-2024-002,PRJ-2024-004,BDL-0173,ACT-0052,FP-2025-04,1367.28,1367.28,USD,1,,,,
BGA-0725,GRT-2024-002,PRJ-2024-004,BDL-0173,ACT-0051,FP-2025-05,1476.54,1476.54,USD,1,,,,
BGA-0726,GRT-2024-002,PRJ-2024-004,BDL-0173,ACT-0053,FP-2025-06,1437.48,1437.48,USD,1,,,,
BGA-0727,GRT-2024-002,PRJ-2024-004,BDL-0173,ACT-0050,FP-2025-07,1309.72,1309.72,USD,1,,,,
BGA-0728,GRT-2024-002,PRJ-2024-004,BDL-0173,ACT-0049,FP-2025-08,1367.98,1367.98,USD,1,,,,
BGA-0729,GRT-2024-002,PRJ-2024-004,BDL-0173,ACT-0053,FP-2025-09,1304.06,1304.06,USD,1,,,,
BGA-0730,GRT-2024-002,PRJ-2024-004,BDL-0173,ACT-0051,FP-2025-10,789.84,820.76,USD,2,VIR-2025-009,STF-001,2025-05-30,Quarterly reallocation
BGA-0731,GRT-2024-002,PRJ-2024-004,BDL-0173,ACT-0052,FP-2025-11,1060.65,1142.77,USD,2,VIR-2025-010,STF-001,2025-02-09,Quarterly reallocation
BGA-0732,GRT-2024-002,PRJ-2024-004,BDL-0173,ACT-0053,FP-2025-12,1091.44,1091.44,USD,1,,,,
BGA-0733,GRT-2024-002,PRJ-2024-004,BDL-0171,ACT-0053,FP-2025-01,2615.07,2615.07,USD,1,,,,
BGA-0734,GRT-2024-002,PRJ-2024-004,BDL-0171,ACT-0051,FP-2025-02,2345.59,2419.12,USD,2,VIR-2025-012,STF-003,2025-01-18,Quarterly reallocation
BGA-0735,GRT-2024-002,PRJ-2024-004,BDL-0171,ACT-0053,FP-2025-03,2562.75,2562.75,USD,1,,,,
BGA-0736,GRT-2024-002,PRJ-2024-004,BDL-0171,ACT-0050,FP-2025-04,3266.92,3661.72,USD,2,VIR-2025-043,STF-002,2025-03-26,Quarterly reallocation
BGA-0737,GRT-2024-002,PRJ-2024-004,BDL-0171,ACT-0053,FP-2025-05,3039.98,3039.98,USD,1,,,,
BGA-0738,GRT-2024-002,PRJ-2024-004,BDL-0171,ACT-0049,FP-2025-06,3258.51,3258.51,USD,1,,,,
BGA-0739,GRT-2024-002,PRJ-2024-004,BDL-0171,ACT-0050,FP-2025-07,3112.13,3112.13,USD,1,,,,
BGA-0740,GRT-2024-002,PRJ-2024-004,BDL-0171,ACT-0053,FP-2025-08,4274.4,4274.4,USD,1,,,,
BGA-0741,GRT-2024-002,PRJ-2024-004,BDL-0171,ACT-0051,FP-2025-09,3302.13,3286.75,USD,2,VIR-2025-008,STF-002,2025-03-07,Quarterly reallocation
BGA-0742,GRT-2024-002,PRJ-2024-004,BDL-0171,ACT-0053,FP-2025-10,2336.46,2336.46,USD,1,,,,
BGA-0743,GRT-2024-002,PRJ-2024-004,BDL-0171,ACT-0053,FP-2025-11,2595.72,2595.72,USD,1,,,,
BGA-0744,GRT-2024-002,PRJ-2024-004,BDL-0171,ACT-0050,FP-2025-12,2249.38,2204.57,USD,2,VIR-2025-006,STF-001,2025-02-12,Quarterly reallocation
BGA-0745,GRT-2024-002,PRJ-2024-004,BDL-0161,ACT-0053,FP-2025-01,1297.98,1297.98,USD,1,,,,
BGA-0746,GRT-2024-002,PRJ-2024-004,BDL-0161,ACT-0050,FP-2025-02,876.78,978.69,USD,2,VIR-2025-028,STF-001,2025-02-22,Quarterly reallocation
BGA-0747,GRT-2024-002,PRJ-2024-004,BDL-0161,ACT-0052,FP-2025-03,1108.47,1108.47,USD,1,,,,
BGA-0748,GRT-2024-002,PRJ-2024-004,BDL-0161,ACT-0050,FP-2025-04,1618.39,1618.39,USD,1,,,,
BGA-0749,GRT-2024-002,PRJ-2024-004,BDL-0161,ACT-0049,FP-2025-05,1237.54,1237.54,USD,1,,,,
BGA-0750,GRT-2024-002,PRJ-2024-004,BDL-0161,ACT-0051,FP-2025-06,1276.53,1326.98,USD,2,VIR-2025-037,STF-001,2025-08-22,Quarterly reallocation
BGA-0751,GRT-2024-002,PRJ-2024-004,BDL-0161,ACT-0052,FP-2025-07,1578.49,1578.49,USD,1,,,,
BGA-0752,GRT-2024-002,PRJ-2024-004,BDL-0161,ACT-0049,FP-2025-08,1700.36,1757.68,USD,2,VIR-2025-042,STF-003,2025-06-08,Quarterly reallocation
BGA-0753,GRT-2024-002,PRJ-2024-004,BDL-0161,ACT-0049,FP-2025-09,1441.93,1441.93,USD,1,,,,
BGA-0754,GRT-2024-002,PRJ-2024-004,BDL-0161,ACT-0053,FP-2025-10,1179.72,1093.05,USD,2,VIR-2025-044,STF-002,2025-06-05,Quarterly reallocation
BGA-0755,GRT-2024-002,PRJ-2024-004,BDL-0161,ACT-0052,FP-2025-11,911.37,911.37,USD,1,,,,
BGA-0756,GRT-2024-002,PRJ-2024-004,BDL-0161,ACT-0049,FP-2025-12,1040.18,1040.18,USD,1,,,,
BGA-0757,GRT-2024-002,PRJ-2024-004,BDL-0166,ACT-0050,FP-2025-01,1307.09,1307.09,USD,1,,,,
BGA-0758,GRT-2024-002,PRJ-2024-004,BDL-0166,ACT-0053,FP-2025-02,1451.2,1451.2,USD,1,,,,
BGA-0759,GRT-2024-002,PRJ-2024-004,BDL-0166,ACT-0051,FP-2025-03,1212.51,1212.51,USD,1,,,,
BGA-0760,GRT-2024-002,PRJ-2024-004,BDL-0166,ACT-0051,FP-2025-04,1980.3,1980.3,USD,1,,,,
BGA-0761,GRT-2024-002,PRJ-2024-004,BDL-0166,ACT-0053,FP-2025-05,2187.48,2046.05,USD,2,VIR-2025-003,STF-001,2025-05-27,Quarterly reallocation
BGA-0762,GRT-2024-002,PRJ-2024-004,BDL-0166,ACT-0049,FP-2025-06,1920.65,1920.65,USD,1,,,,
BGA-0763,GRT-2024-002,PRJ-2024-004,BDL-0166,ACT-0051,FP-2025-07,1948.23,1948.23,USD,1,,,,
BGA-0764,GRT-2024-002,PRJ-2024-004,BDL-0166,ACT-0053,FP-2025-08,1869.65,1869.65,USD,1,,,,
BGA-0765,GRT-2024-002,PRJ-2024-004,BDL-0166,ACT-0053,FP-2025-09,1811.08,1811.08,USD,1,,,,
BGA-0766,GRT-2024-002,PRJ-2024-004,BDL-0166,ACT-0050,FP-2025-10,1497.69,1497.69,USD,1,,,,
BGA-0767,GRT-2024-002,PRJ-2024-004,BDL-0166,ACT-0049,FP-2025-11,1411.16,1411.16,USD,1,,,,
BGA-0768,GRT-2024-002,PRJ-2024-004,BDL-0166,ACT-0053,FP-2025-12,1506.48,1506.48,USD,1,,,,
BGA-0769,GRT-2024-002,PRJ-2024-004,BDL-0172,ACT-0051,FP-2025-01,1366.03,1366.03,USD,1,,,,
BGA-0770,GRT-2024-002,PRJ-2024-004,BDL-0172,ACT-0050,FP-2025-02,1482.82,1482.82,USD,1,,,,
BGA-0771,GRT-2024-002,PRJ-2024-004,BDL-0172,ACT-0051,FP-2025-03,1512.74,1512.74,USD,1,,,,
BGA-0772,GRT-2024-002,PRJ-2024-004,BDL-0172,ACT-0050,FP-2025-04,1831.54,1831.54,USD,1,,,,
BGA-0773,GRT-2024-002,PRJ-2024-004,BDL-0172,ACT-0050,FP-2025-05,1631.77,1631.77,USD,1,,,,
BGA-0774,GRT-2024-002,PRJ-2024-004,BDL-0172,ACT-0053,FP-2025-06,1800.96,1800.96,USD,1,,,,
BGA-0775,GRT-2024-002,PRJ-2024-004,BDL-0172,ACT-0050,FP-2025-07,2361.62,2361.62,USD,1,,,,
BGA-0776,GRT-2024-002,PRJ-2024-004,BDL-0172,ACT-0051,FP-2025-08,2278.26,2278.26,USD,1,,,,
BGA-0777,GRT-2024-002,PRJ-2024-004,BDL-0172,ACT-0051,FP-2025-09,2627.35,2627.35,USD,1,,,,
BGA-0778,GRT-2024-002,PRJ-2024-004,BDL-0172,ACT-0052,FP-2025-10,1246.66,1246.66,USD,1,,,,
BGA-0779,GRT-2024-002,PRJ-2024-004,BDL-0172,ACT-0051,FP-2025-11,1263.59,1263.59,USD,1,,,,
BGA-0780,GRT-2024-002,PRJ-2024-004,BDL-0172,ACT-0051,FP-2025-12,1597.26,1597.26,USD,1,,,,
BGA-0781,GRT-2023-005,PRJ-2023-010,BDL-0151,ACT-0055,FP-2025-01,219640.2,219640.2,TZS,1,,,,
BGA-0782,GRT-2023-005,PRJ-2023-010,BDL-0151,ACT-0056,FP-2025-02,288582.15,288582.15,TZS,1,,,,
BGA-0783,GRT-2023-005,PRJ-2023-010,BDL-0151,ACT-0056,FP-2025-03,221725.97,221725.97,TZS,1,,,,
BGA-0784,GRT-2023-005,PRJ-2023-010,BDL-0151,ACT-0054,FP-2025-04,293461.35,326445.47,TZS,2,VIR-2025-041,STF-001,2025-07-28,Quarterly reallocation
BGA-0785,GRT-2023-005,PRJ-2023-010,BDL-0151,ACT-0056,FP-2025-05,364892.27,364892.27,TZS,1,,,,
BGA-0786,GRT-2023-005,PRJ-2023-010,BDL-0151,ACT-0055,FP-2025-06,312724.06,323940.64,TZS,2,VIR-2025-035,STF-002,2025-06-17,Quarterly reallocation
BGA-0787,GRT-2023-005,PRJ-2023-010,BDL-0151,ACT-0054,FP-2025-07,448242.1,448242.1,TZS,1,,,,
BGA-0788,GRT-2023-005,PRJ-2023-010,BDL-0151,ACT-0055,FP-2025-08,467016.91,467016.91,TZS,1,,,,
BGA-0789,GRT-2023-005,PRJ-2023-010,BDL-0151,ACT-0054,FP-2025-09,344658.54,344658.54,TZS,1,,,,
BGA-0790,GRT-2023-005,PRJ-2023-010,BDL-0151,ACT-0056,FP-2025-10,241951.27,241951.27,TZS,1,,,,
BGA-0791,GRT-2023-005,PRJ-2023-010,BDL-0151,ACT-0056,FP-2025-11,226011.11,226011.11,TZS,1,,,,
BGA-0792,GRT-2023-005,PRJ-2023-010,BDL-0151,ACT-0054,FP-2025-12,270961.43,270961.43,TZS,1,,,,
BGA-0793,GRT-2023-005,PRJ-2023-010,BDL-0143,ACT-0056,FP-2025-01,836190.68,836190.68,TZS,1,,,,
BGA-0794,GRT-2023-005,PRJ-2023-010,BDL-0143,ACT-0056,FP-2025-02,909066.32,909066.32,TZS,1,,,,
BGA-0795,GRT-2023-005,PRJ-2023-010,BDL-0143,ACT-0054,FP-2025-03,933880.14,933880.14,TZS,1,,,,
BGA-0796,GRT-2023-005,PRJ-2023-010,BDL-0143,ACT-0054,FP-2025-04,1061841.43,1061841.43,TZS,1,,,,
BGA-0797,GRT-2023-005,PRJ-2023-010,BDL-0143,ACT-0056,FP-2025-05,1083634.16,1083634.16,TZS,1,,,,
BGA-0798,GRT-2023-005,PRJ-2023-010,BDL-0143,ACT-0055,FP-2025-06,1056077.14,1056077.14,TZS,1,,,,
